alpha,Cd,Cs,Cl,CmPitch
4.0,0.02384890706813262,4.560506941067921e-22,0.7815785022792597,-0.061495894678012704
4.5,0.022892054020319148,5.565188601107438e-22,0.8461182543265907,-0.06304416934058947
5.0,0.02215886824876838,6.456431857305465e-22,0.9072217150582446,-0.06416562158510355
5.5,0.021689507656763557,7.196070272349154e-22,0.96479695500517,-0.06484769844247248
6.0,0.0215241301475879,7.745937408925666e-22,1.0187520446983165,-0.0650778469436138
6.5,0.02165411763893442,8.164868987086859e-22,1.0704458415395592,-0.06455656196963651
7.0,0.022033107532964863,8.539492644032942e-22,1.120892328771565,-0.06318226522005999
7.5,0.022644640959665528,8.873329818173593e-22,1.1694822656864685,-0.061239293953417304
8.0,0.02347225904902272,9.169901947918499e-22,1.2156064115764043,-0.05901198542824155
8.5,0.02449950293102275,9.432730471677336e-22,1.2586555257335075,-0.0567846769030658
9.0,0.02570991373565192,9.665336827859786e-22,1.2980203674499124,-0.05484170563642313
9.5,0.027087032592896534,9.871242454875525e-22,1.3330916960177543,-0.053467408886846604
10.0,0.0286144006327429,1.005396879113424e-21,1.3632602707291677,-0.0529461239128693
10.5,0.031027921829591777,1.0232344373427674e-21,1.3920791884568988,-0.05366950970658015
11.0,0.034938473466339874,1.0400766999684776e-21,1.41971245464649,-0.05558944213872687
11.5,0.04014205663571744,1.0526112000021016e-21,1.4404671914492702,-0.05833058378583077
12.0,0.0464346724304547,1.0575254704551881e-21,1.448650521016568,-0.0615175972244131
12.5,0.055741800114982906,1.0379754135030301e-21,1.4228369395708806,-0.06606214103381651
13.0,0.06917968908334961,9.906878094350403e-22,1.3605781234604184,-0.07269575883093565
13.5,0.08533049562270952,9.327065084339454e-22,1.2846469650250802,-0.08077294074861988
14.0,0.1027763760202174,8.810753606824727e-22,1.217816356604766,-0.0896481769197185
14.5,0.12392123715951814,8.341771078591854e-22,1.157248428098742,-0.10150823640546885
15.0,0.14938374507961885,7.8494954237777105e-22,1.093667782204517,-0.1164579441676835
15.5,0.17506819480071745,7.422690905236417e-22,1.0401910204593534,-0.13072887419007467
16.0,0.196878881343012,7.150121785822103e-22,1.0099347444005136,-0.1405526004563546
16.5,0.21452402904177353,6.992052784525968e-22,0.997986950424755,-0.14645407854911663
17.0,0.23050912121854622,6.8599233135770905e-22,0.9895901191867438,-0.15135425985581047
17.5,0.2449343413729379,6.769259675686408e-22,0.9830925786106045,-0.15507871206743296
18.0,0.2578998730045564,6.735588173564861e-22,0.9768426566204622,-0.1574530028749809
18.5,0.26975849293055637,6.750395731794148e-22,0.9703875573676783,-0.15901253326213705
19.0,0.28067397821663753,6.798855058313571e-22,0.9644401514188011,-0.1603101143106181
19.5,0.29046301273522535,6.887021130870468e-22,0.959097266320736,-0.16119742885847166
20.0,0.2989422803587452,7.020948927212181e-22,0.9544557296203876,-0.1615261597437456
20.5,0.3059284649596226,7.206693425086048e-22,0.9506123688646612,-0.16114798980448758
21.0,0.311238250410283,7.450309602239411e-22,0.9476640116004615,-0.15991460187874534
21.5,0.31468832058315177,7.75785243641961e-22,0.9457074853746941,-0.15767767880456665
22.0,0.31609535935065436,8.135376905373984e-22,0.9448396177342633,-0.1542889034199992
22.5,0.3152760505852163,8.588937986849874e-22,0.9451572362260746,-0.14959995856309077
23.0,0.3120470781592629,9.124590658594618e-22,0.9467571683970328,-0.14346252707188903
23.5,0.3062251259452196,9.748389898355561e-22,0.949736241794043,-0.13572829178444176
24.0,0.29762687781551195,1.0466390683880038e-21,0.9541912839640102,-0.12624893553879668
24.5,0.2860690176425653,1.128464799291539e-21,0.9602191224538394,-0.11487614117300157
